dataset,dataset_label,model,model_label,seed,attack,epsilon_255,conditional_robust_accuracy,source_count,sources
oct2017,OCT,resnet18,ResNet-18,seed43,FGSM,0.2,0.6846473029045643,1,results/oct2017/resnet18/robustness/seed43/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet18,ResNet-18,seed43,FGSM,0.25,0.6462655601659751,1,results/oct2017/resnet18/robustness/seed43/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet18,ResNet-18,seed43,FGSM,0.5,0.5726141078838174,1,results/oct2017/resnet18/robustness/seed43/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet18,ResNet-18,seed43,FGSM,1.0,0.5549792531120332,2,results/oct2017/resnet18/robustness/seed43/robustness_attacks_fine_max1024.json;results/oct2017/resnet18/robustness/seed43/robustness_attacks_main_max1024.json
oct2017,OCT,resnet18,ResNet-18,seed43,PGD,0.1,0.38381742738589214,2,results/oct2017/resnet18/robustness/seed43/robustness_attacks_fine_max1024.json;results/oct2017/resnet18/robustness/seed43/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet18,ResNet-18,seed43,PGD,0.15,0.1078838174273859,1,results/oct2017/resnet18/robustness/seed43/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet18,ResNet-18,seed43,PGD,0.2,0.03112033195020747,1,results/oct2017/resnet18/robustness/seed43/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet18,ResNet-18,seed43,PGD,0.25,0.015560165975103735,1,results/oct2017/resnet18/robustness/seed43/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet18,ResNet-18,seed43,PGD,0.5,0.0,1,results/oct2017/resnet18/robustness/seed43/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet18,ResNet-18,seed43,PGD,1.0,0.0,2,results/oct2017/resnet18/robustness/seed43/robustness_attacks_fine_max1024.json;results/oct2017/resnet18/robustness/seed43/robustness_attacks_main_max1024.json
oct2017,OCT,resnet18,ResNet-18,seed43,FGSM,2.0,0.5736514522821576,1,results/oct2017/resnet18/robustness/seed43/robustness_attacks_main_max1024.json
oct2017,OCT,resnet18,ResNet-18,seed43,FGSM,4.0,0.6016597510373444,1,results/oct2017/resnet18/robustness/seed43/robustness_attacks_main_max1024.json
oct2017,OCT,resnet18,ResNet-18,seed43,FGSM,8.0,0.5560165975103735,1,results/oct2017/resnet18/robustness/seed43/robustness_attacks_main_max1024.json
oct2017,OCT,resnet18,ResNet-18,seed43,FGSM,16.0,0.2479253112033195,1,results/oct2017/resnet18/robustness/seed43/robustness_attacks_main_max1024.json
oct2017,OCT,resnet18,ResNet-18,seed43,PGD,2.0,0.0,1,results/oct2017/resnet18/robustness/seed43/robustness_attacks_main_max1024.json
oct2017,OCT,resnet18,ResNet-18,seed43,PGD,4.0,0.0,1,results/oct2017/resnet18/robustness/seed43/robustness_attacks_main_max1024.json
oct2017,OCT,resnet18,ResNet-18,seed43,PGD,8.0,0.0,1,results/oct2017/resnet18/robustness/seed43/robustness_attacks_main_max1024.json
oct2017,OCT,resnet18,ResNet-18,seed43,PGD,16.0,0.0,1,results/oct2017/resnet18/robustness/seed43/robustness_attacks_main_max1024.json
oct2017,OCT,resnet18,ResNet-18,seed44,FGSM,0.1,0.8746113989637305,2,results/oct2017/resnet18/robustness/seed44/robustness_attacks_fine_max1024.json;results/oct2017/resnet18/robustness/seed44/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet18,ResNet-18,seed44,FGSM,0.15,0.8010362694300518,1,results/oct2017/resnet18/robustness/seed44/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet18,ResNet-18,seed44,FGSM,0.2,0.7419689119170985,1,results/oct2017/resnet18/robustness/seed44/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet18,ResNet-18,seed44,FGSM,0.25,0.6984455958549223,1,results/oct2017/resnet18/robustness/seed44/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet18,ResNet-18,seed44,FGSM,0.5,0.5761658031088083,1,results/oct2017/resnet18/robustness/seed44/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet18,ResNet-18,seed44,FGSM,1.0,0.5398963730569948,2,results/oct2017/resnet18/robustness/seed44/robustness_attacks_fine_max1024.json;results/oct2017/resnet18/robustness/seed44/robustness_attacks_main_max1024.json
oct2017,OCT,resnet18,ResNet-18,seed44,PGD,0.1,0.47461139896373056,2,results/oct2017/resnet18/robustness/seed44/robustness_attacks_fine_max1024.json;results/oct2017/resnet18/robustness/seed44/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet18,ResNet-18,seed44,PGD,0.15,0.16062176165803108,1,results/oct2017/resnet18/robustness/seed44/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet18,ResNet-18,seed44,PGD,0.2,0.04870466321243523,1,results/oct2017/resnet18/robustness/seed44/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet18,ResNet-18,seed44,PGD,0.25,0.01865284974093264,1,results/oct2017/resnet18/robustness/seed44/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet18,ResNet-18,seed44,PGD,0.5,0.0,1,results/oct2017/resnet18/robustness/seed44/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet18,ResNet-18,seed44,PGD,1.0,0.0,2,results/oct2017/resnet18/robustness/seed44/robustness_attacks_fine_max1024.json;results/oct2017/resnet18/robustness/seed44/robustness_attacks_main_max1024.json
oct2017,OCT,resnet18,ResNet-18,seed44,FGSM,2.0,0.5430051813471503,1,results/oct2017/resnet18/robustness/seed44/robustness_attacks_main_max1024.json
oct2017,OCT,resnet18,ResNet-18,seed44,FGSM,4.0,0.6103626943005181,1,results/oct2017/resnet18/robustness/seed44/robustness_attacks_main_max1024.json
oct2017,OCT,resnet18,ResNet-18,seed44,FGSM,8.0,0.6186528497409326,1,results/oct2017/resnet18/robustness/seed44/robustness_attacks_main_max1024.json
oct2017,OCT,resnet18,ResNet-18,seed44,FGSM,16.0,0.30984455958549223,1,results/oct2017/resnet18/robustness/seed44/robustness_attacks_main_max1024.json
oct2017,OCT,resnet18,ResNet-18,seed44,PGD,2.0,0.0,1,results/oct2017/resnet18/robustness/seed44/robustness_attacks_main_max1024.json
oct2017,OCT,resnet18,ResNet-18,seed44,PGD,4.0,0.0,1,results/oct2017/resnet18/robustness/seed44/robustness_attacks_main_max1024.json
oct2017,OCT,resnet18,ResNet-18,seed44,PGD,8.0,0.0,1,results/oct2017/resnet18/robustness/seed44/robustness_attacks_main_max1024.json
oct2017,OCT,resnet18,ResNet-18,seed44,PGD,16.0,0.0,1,results/oct2017/resnet18/robustness/seed44/robustness_attacks_main_max1024.json
oct2017,OCT,resnet34,ResNet-34,seed42,FGSM,0.1,0.9264248704663213,2,results/oct2017/resnet34/robustness/seed42/robustness_attacks_fine_max1024.json;results/oct2017/resnet34/robustness/seed42/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet34,ResNet-34,seed42,FGSM,0.15,0.894300518134715,1,results/oct2017/resnet34/robustness/seed42/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet34,ResNet-34,seed42,FGSM,0.2,0.8694300518134715,1,results/oct2017/resnet34/robustness/seed42/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet34,ResNet-34,seed42,FGSM,0.25,0.8538860103626943,1,results/oct2017/resnet34/robustness/seed42/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet34,ResNet-34,seed42,FGSM,0.5,0.783419689119171,1,results/oct2017/resnet34/robustness/seed42/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet34,ResNet-34,seed42,FGSM,1.0,0.7450777202072539,2,results/oct2017/resnet34/robustness/seed42/robustness_attacks_fine_max1024.json;results/oct2017/resnet34/robustness/seed42/robustness_attacks_main_max1024.json
oct2017,OCT,resnet34,ResNet-34,seed42,PGD,0.1,0.46113989637305697,2,results/oct2017/resnet34/robustness/seed42/robustness_attacks_fine_max1024.json;results/oct2017/resnet34/robustness/seed42/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet34,ResNet-34,seed42,PGD,0.15,0.22383419689119172,1,results/oct2017/resnet34/robustness/seed42/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet34,ResNet-34,seed42,PGD,0.2,0.12435233160621761,1,results/oct2017/resnet34/robustness/seed42/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet34,ResNet-34,seed42,PGD,0.25,0.06321243523316063,1,results/oct2017/resnet34/robustness/seed42/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet34,ResNet-34,seed42,PGD,0.5,0.007253886010362694,1,results/oct2017/resnet34/robustness/seed42/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet34,ResNet-34,seed42,PGD,1.0,0.0,2,results/oct2017/resnet34/robustness/seed42/robustness_attacks_fine_max1024.json;results/oct2017/resnet34/robustness/seed42/robustness_attacks_main_max1024.json
oct2017,OCT,resnet34,ResNet-34,seed42,FGSM,2.0,0.6860103626943005,1,results/oct2017/resnet34/robustness/seed42/robustness_attacks_main_max1024.json
oct2017,OCT,resnet34,ResNet-34,seed42,FGSM,4.0,0.6259067357512953,1,results/oct2017/resnet34/robustness/seed42/robustness_attacks_main_max1024.json
oct2017,OCT,resnet34,ResNet-34,seed42,FGSM,8.0,0.6051813471502591,1,results/oct2017/resnet34/robustness/seed42/robustness_attacks_main_max1024.json
oct2017,OCT,resnet34,ResNet-34,seed42,FGSM,16.0,0.32849740932642485,1,results/oct2017/resnet34/robustness/seed42/robustness_attacks_main_max1024.json
oct2017,OCT,resnet34,ResNet-34,seed42,PGD,2.0,0.0,1,results/oct2017/resnet34/robustness/seed42/robustness_attacks_main_max1024.json
oct2017,OCT,resnet34,ResNet-34,seed42,PGD,4.0,0.0,1,results/oct2017/resnet34/robustness/seed42/robustness_attacks_main_max1024.json
oct2017,OCT,resnet34,ResNet-34,seed42,PGD,8.0,0.0,1,results/oct2017/resnet34/robustness/seed42/robustness_attacks_main_max1024.json
oct2017,OCT,resnet34,ResNet-34,seed42,PGD,16.0,0.0,1,results/oct2017/resnet34/robustness/seed42/robustness_attacks_main_max1024.json
oct2017,OCT,resnet34,ResNet-34,seed43,FGSM,0.1,0.9077720207253887,2,results/oct2017/resnet34/robustness/seed43/robustness_attacks_fine_max1024.json;results/oct2017/resnet34/robustness/seed43/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet34,ResNet-34,seed43,FGSM,0.15,0.8766839378238342,1,results/oct2017/resnet34/robustness/seed43/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet34,ResNet-34,seed43,FGSM,0.2,0.8487046632124352,1,results/oct2017/resnet34/robustness/seed43/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet34,ResNet-34,seed43,FGSM,0.25,0.8269430051813471,1,results/oct2017/resnet34/robustness/seed43/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet34,ResNet-34,seed43,FGSM,0.5,0.7989637305699482,1,results/oct2017/resnet34/robustness/seed43/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet34,ResNet-34,seed43,FGSM,1.0,0.7658031088082902,2,results/oct2017/resnet34/robustness/seed43/robustness_attacks_fine_max1024.json;results/oct2017/resnet34/robustness/seed43/robustness_attacks_main_max1024.json
oct2017,OCT,resnet34,ResNet-34,seed43,PGD,0.1,0.37305699481865284,2,results/oct2017/resnet34/robustness/seed43/robustness_attacks_fine_max1024.json;results/oct2017/resnet34/robustness/seed43/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet34,ResNet-34,seed43,PGD,0.15,0.15129533678756477,1,results/oct2017/resnet34/robustness/seed43/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet34,ResNet-34,seed43,PGD,0.2,0.061139896373056994,1,results/oct2017/resnet34/robustness/seed43/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet34,ResNet-34,seed43,PGD,0.25,0.027979274611398965,1,results/oct2017/resnet34/robustness/seed43/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet34,ResNet-34,seed43,PGD,0.5,0.0,1,results/oct2017/resnet34/robustness/seed43/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet34,ResNet-34,seed43,PGD,1.0,0.0,2,results/oct2017/resnet34/robustness/seed43/robustness_attacks_fine_max1024.json;results/oct2017/resnet34/robustness/seed43/robustness_attacks_main_max1024.json
oct2017,OCT,resnet34,ResNet-34,seed43,FGSM,2.0,0.7264248704663212,1,results/oct2017/resnet34/robustness/seed43/robustness_attacks_main_max1024.json
oct2017,OCT,resnet34,ResNet-34,seed43,FGSM,4.0,0.7077720207253886,1,results/oct2017/resnet34/robustness/seed43/robustness_attacks_main_max1024.json
oct2017,OCT,resnet34,ResNet-34,seed43,FGSM,8.0,0.6642487046632124,1,results/oct2017/resnet34/robustness/seed43/robustness_attacks_main_max1024.json
oct2017,OCT,resnet34,ResNet-34,seed43,FGSM,16.0,0.30569948186528495,1,results/oct2017/resnet34/robustness/seed43/robustness_attacks_main_max1024.json
oct2017,OCT,resnet34,ResNet-34,seed43,PGD,2.0,0.0,1,results/oct2017/resnet34/robustness/seed43/robustness_attacks_main_max1024.json
oct2017,OCT,resnet34,ResNet-34,seed43,PGD,4.0,0.0,1,results/oct2017/resnet34/robustness/seed43/robustness_attacks_main_max1024.json
oct2017,OCT,resnet34,ResNet-34,seed43,PGD,8.0,0.0,1,results/oct2017/resnet34/robustness/seed43/robustness_attacks_main_max1024.json
oct2017,OCT,resnet34,ResNet-34,seed43,PGD,16.0,0.0,1,results/oct2017/resnet34/robustness/seed43/robustness_attacks_main_max1024.json
oct2017,OCT,resnet34,ResNet-34,seed44,FGSM,0.1,0.9044652128764278,2,results/oct2017/resnet34/robustness/seed44/robustness_attacks_fine_max1024.json;results/oct2017/resnet34/robustness/seed44/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet34,ResNet-34,seed44,FGSM,0.15,0.8681204569055037,1,results/oct2017/resnet34/robustness/seed44/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet34,ResNet-34,seed44,FGSM,0.2,0.8473520249221184,1,results/oct2017/resnet34/robustness/seed44/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet34,ResNet-34,seed44,FGSM,0.25,0.8317757009345794,1,results/oct2017/resnet34/robustness/seed44/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet34,ResNet-34,seed44,FGSM,0.5,0.7497403946002077,1,results/oct2017/resnet34/robustness/seed44/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet34,ResNet-34,seed44,FGSM,1.0,0.7144340602284528,2,results/oct2017/resnet34/robustness/seed44/robustness_attacks_fine_max1024.json;results/oct2017/resnet34/robustness/seed44/robustness_attacks_main_max1024.json
oct2017,OCT,resnet34,ResNet-34,seed44,PGD,0.1,0.3333333333333333,2,results/oct2017/resnet34/robustness/seed44/robustness_attacks_fine_max1024.json;results/oct2017/resnet34/robustness/seed44/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet34,ResNet-34,seed44,PGD,0.15,0.1360332294911734,1,results/oct2017/resnet34/robustness/seed44/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet34,ResNet-34,seed44,PGD,0.2,0.06645898234683281,1,results/oct2017/resnet34/robustness/seed44/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet34,ResNet-34,seed44,PGD,0.25,0.03946002076843198,1,results/oct2017/resnet34/robustness/seed44/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet34,ResNet-34,seed44,PGD,0.5,0.003115264797507788,1,results/oct2017/resnet34/robustness/seed44/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet34,ResNet-34,seed44,PGD,1.0,0.0,2,results/oct2017/resnet34/robustness/seed44/robustness_attacks_fine_max1024.json;results/oct2017/resnet34/robustness/seed44/robustness_attacks_main_max1024.json
oct2017,OCT,resnet34,ResNet-34,seed44,FGSM,2.0,0.6905503634475597,1,results/oct2017/resnet34/robustness/seed44/robustness_attacks_main_max1024.json
oct2017,OCT,resnet34,ResNet-34,seed44,FGSM,4.0,0.6656282450674974,1,results/oct2017/resnet34/robustness/seed44/robustness_attacks_main_max1024.json
oct2017,OCT,resnet34,ResNet-34,seed44,FGSM,8.0,0.5867082035306335,1,results/oct2017/resnet34/robustness/seed44/robustness_attacks_main_max1024.json
oct2017,OCT,resnet34,ResNet-34,seed44,FGSM,16.0,0.24714434060228452,1,results/oct2017/resnet34/robustness/seed44/robustness_attacks_main_max1024.json
oct2017,OCT,resnet34,ResNet-34,seed44,PGD,2.0,0.0,1,results/oct2017/resnet34/robustness/seed44/robustness_attacks_main_max1024.json
oct2017,OCT,resnet34,ResNet-34,seed44,PGD,4.0,0.0,1,results/oct2017/resnet34/robustness/seed44/robustness_attacks_main_max1024.json
oct2017,OCT,resnet34,ResNet-34,seed44,PGD,8.0,0.0,1,results/oct2017/resnet34/robustness/seed44/robustness_attacks_main_max1024.json
oct2017,OCT,resnet34,ResNet-34,seed44,PGD,16.0,0.0,1,results/oct2017/resnet34/robustness/seed44/robustness_attacks_main_max1024.json
oct2017,OCT,resnet50,ResNet-50,seed42,FGSM,0.1,0.9100310237849017,2,results/oct2017/resnet50/robustness/seed42/robustness_attacks_fine_max1024.json;results/oct2017/resnet50/robustness/seed42/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet50,ResNet-50,seed42,FGSM,0.15,0.8862461220268872,1,results/oct2017/resnet50/robustness/seed42/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet50,ResNet-50,seed42,FGSM,0.2,0.8728024819027922,1,results/oct2017/resnet50/robustness/seed42/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet50,ResNet-50,seed42,FGSM,0.25,0.8634953464322648,1,results/oct2017/resnet50/robustness/seed42/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet50,ResNet-50,seed42,FGSM,0.5,0.8541882109617374,1,results/oct2017/resnet50/robustness/seed42/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet50,ResNet-50,seed42,FGSM,1.0,0.8304033092037229,2,results/oct2017/resnet50/robustness/seed42/robustness_attacks_fine_max1024.json;results/oct2017/resnet50/robustness/seed42/robustness_attacks_main_max1024.json
oct2017,OCT,resnet50,ResNet-50,seed42,PGD,0.1,0.32574974146845914,2,results/oct2017/resnet50/robustness/seed42/robustness_attacks_fine_max1024.json;results/oct2017/resnet50/robustness/seed42/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet50,ResNet-50,seed42,PGD,0.15,0.13857290589451912,1,results/oct2017/resnet50/robustness/seed42/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet50,ResNet-50,seed42,PGD,0.2,0.08066184074457083,1,results/oct2017/resnet50/robustness/seed42/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet50,ResNet-50,seed42,PGD,0.25,0.04239917269906929,1,results/oct2017/resnet50/robustness/seed42/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet50,ResNet-50,seed42,PGD,0.5,0.005170630816959669,1,results/oct2017/resnet50/robustness/seed42/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet50,ResNet-50,seed42,PGD,1.0,0.0,2,results/oct2017/resnet50/robustness/seed42/robustness_attacks_fine_max1024.json;results/oct2017/resnet50/robustness/seed42/robustness_attacks_main_max1024.json
oct2017,OCT,resnet50,ResNet-50,seed42,FGSM,2.0,0.750775594622544,1,results/oct2017/resnet50/robustness/seed42/robustness_attacks_main_max1024.json
oct2017,OCT,resnet50,ResNet-50,seed42,FGSM,4.0,0.609100310237849,1,results/oct2017/resnet50/robustness/seed42/robustness_attacks_main_max1024.json
oct2017,OCT,resnet50,ResNet-50,seed42,FGSM,8.0,0.4591520165460186,1,results/oct2017/resnet50/robustness/seed42/robustness_attacks_main_max1024.json
oct2017,OCT,resnet50,ResNet-50,seed42,FGSM,16.0,0.28024819027921405,1,results/oct2017/resnet50/robustness/seed42/robustness_attacks_main_max1024.json
oct2017,OCT,resnet50,ResNet-50,seed42,PGD,2.0,0.0,1,results/oct2017/resnet50/robustness/seed42/robustness_attacks_main_max1024.json
oct2017,OCT,resnet50,ResNet-50,seed42,PGD,4.0,0.0,1,results/oct2017/resnet50/robustness/seed42/robustness_attacks_main_max1024.json
oct2017,OCT,resnet50,ResNet-50,seed42,PGD,8.0,0.0,1,results/oct2017/resnet50/robustness/seed42/robustness_attacks_main_max1024.json
oct2017,OCT,resnet50,ResNet-50,seed42,PGD,16.0,0.0,1,results/oct2017/resnet50/robustness/seed42/robustness_attacks_main_max1024.json
oct2017,OCT,resnet50,ResNet-50,seed43,FGSM,0.1,0.8917793964620188,2,results/oct2017/resnet50/robustness/seed43/robustness_attacks_fine_max1024.json;results/oct2017/resnet50/robustness/seed43/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet50,ResNet-50,seed43,FGSM,0.15,0.8678459937565036,1,results/oct2017/resnet50/robustness/seed43/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet50,ResNet-50,seed43,FGSM,0.2,0.8605619146722164,1,results/oct2017/resnet50/robustness/seed43/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet50,ResNet-50,seed43,FGSM,0.25,0.8605619146722164,1,results/oct2017/resnet50/robustness/seed43/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet50,ResNet-50,seed43,FGSM,0.5,0.8688865764828304,1,results/oct2017/resnet50/robustness/seed43/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet50,ResNet-50,seed43,FGSM,1.0,0.8730489073881373,2,results/oct2017/resnet50/robustness/seed43/robustness_attacks_fine_max1024.json;results/oct2017/resnet50/robustness/seed43/robustness_attacks_main_max1024.json
oct2017,OCT,resnet50,ResNet-50,seed43,PGD,0.1,0.1331945889698231,2,results/oct2017/resnet50/robustness/seed43/robustness_attacks_fine_max1024.json;results/oct2017/resnet50/robustness/seed43/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet50,ResNet-50,seed43,PGD,0.15,0.04266389177939646,1,results/oct2017/resnet50/robustness/seed43/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet50,ResNet-50,seed43,PGD,0.2,0.013527575442247659,1,results/oct2017/resnet50/robustness/seed43/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet50,ResNet-50,seed43,PGD,0.25,0.005202913631633715,1,results/oct2017/resnet50/robustness/seed43/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet50,ResNet-50,seed43,PGD,0.5,0.0,1,results/oct2017/resnet50/robustness/seed43/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet50,ResNet-50,seed43,PGD,1.0,0.0,2,results/oct2017/resnet50/robustness/seed43/robustness_attacks_fine_max1024.json;results/oct2017/resnet50/robustness/seed43/robustness_attacks_main_max1024.json
oct2017,OCT,resnet50,ResNet-50,seed43,FGSM,2.0,0.8761706555671176,1,results/oct2017/resnet50/robustness/seed43/robustness_attacks_main_max1024.json
oct2017,OCT,resnet50,ResNet-50,seed43,FGSM,4.0,0.8574401664932362,1,results/oct2017/resnet50/robustness/seed43/robustness_attacks_main_max1024.json
oct2017,OCT,resnet50,ResNet-50,seed43,FGSM,8.0,0.2497398543184183,1,results/oct2017/resnet50/robustness/seed43/robustness_attacks_main_max1024.json
oct2017,OCT,resnet50,ResNet-50,seed43,FGSM,16.0,0.2497398543184183,1,results/oct2017/resnet50/robustness/seed43/robustness_attacks_main_max1024.json
oct2017,OCT,resnet50,ResNet-50,seed43,PGD,2.0,0.0,1,results/oct2017/resnet50/robustness/seed43/robustness_attacks_main_max1024.json
oct2017,OCT,resnet50,ResNet-50,seed43,PGD,4.0,0.0,1,results/oct2017/resnet50/robustness/seed43/robustness_attacks_main_max1024.json
oct2017,OCT,resnet50,ResNet-50,seed43,PGD,8.0,0.0,1,results/oct2017/resnet50/robustness/seed43/robustness_attacks_main_max1024.json
oct2017,OCT,resnet50,ResNet-50,seed43,PGD,16.0,0.0,1,results/oct2017/resnet50/robustness/seed43/robustness_attacks_main_max1024.json
oct2017,OCT,resnet50,ResNet-50,seed44,FGSM,0.1,0.8860103626943006,2,results/oct2017/resnet50/robustness/seed44/robustness_attacks_fine_max1024.json;results/oct2017/resnet50/robustness/seed44/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet50,ResNet-50,seed44,FGSM,0.15,0.8580310880829015,1,results/oct2017/resnet50/robustness/seed44/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet50,ResNet-50,seed44,FGSM,0.2,0.8487046632124352,1,results/oct2017/resnet50/robustness/seed44/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet50,ResNet-50,seed44,FGSM,0.25,0.8404145077720208,1,results/oct2017/resnet50/robustness/seed44/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet50,ResNet-50,seed44,FGSM,0.5,0.8321243523316062,1,results/oct2017/resnet50/robustness/seed44/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet50,ResNet-50,seed44,FGSM,1.0,0.8435233160621761,2,results/oct2017/resnet50/robustness/seed44/robustness_attacks_fine_max1024.json;results/oct2017/resnet50/robustness/seed44/robustness_attacks_main_max1024.json
oct2017,OCT,resnet50,ResNet-50,seed44,PGD,0.1,0.10984455958549223,2,results/oct2017/resnet50/robustness/seed44/robustness_attacks_fine_max1024.json;results/oct2017/resnet50/robustness/seed44/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet50,ResNet-50,seed44,PGD,0.15,0.03626943005181347,1,results/oct2017/resnet50/robustness/seed44/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet50,ResNet-50,seed44,PGD,0.2,0.01865284974093264,1,results/oct2017/resnet50/robustness/seed44/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet50,ResNet-50,seed44,PGD,0.25,0.008290155440414507,1,results/oct2017/resnet50/robustness/seed44/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet50,ResNet-50,seed44,PGD,0.5,0.0010362694300518134,1,results/oct2017/resnet50/robustness/seed44/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet50,ResNet-50,seed44,PGD,1.0,0.0,2,results/oct2017/resnet50/robustness/seed44/robustness_attacks_fine_max1024.json;results/oct2017/resnet50/robustness/seed44/robustness_attacks_main_max1024.json
oct2017,OCT,resnet50,ResNet-50,seed44,FGSM,2.0,0.8528497409326425,1,results/oct2017/resnet50/robustness/seed44/robustness_attacks_main_max1024.json
oct2017,OCT,resnet50,ResNet-50,seed44,FGSM,4.0,0.8072538860103627,1,results/oct2017/resnet50/robustness/seed44/robustness_attacks_main_max1024.json
oct2017,OCT,resnet50,ResNet-50,seed44,FGSM,8.0,0.5917098445595855,1,results/oct2017/resnet50/robustness/seed44/robustness_attacks_main_max1024.json
oct2017,OCT,resnet50,ResNet-50,seed44,FGSM,16.0,0.24974093264248703,1,results/oct2017/resnet50/robustness/seed44/robustness_attacks_main_max1024.json
oct2017,OCT,resnet50,ResNet-50,seed44,PGD,2.0,0.0,1,results/oct2017/resnet50/robustness/seed44/robustness_attacks_main_max1024.json
oct2017,OCT,resnet50,ResNet-50,seed44,PGD,4.0,0.0,1,results/oct2017/resnet50/robustness/seed44/robustness_attacks_main_max1024.json
oct2017,OCT,resnet50,ResNet-50,seed44,PGD,8.0,0.0,1,results/oct2017/resnet50/robustness/seed44/robustness_attacks_main_max1024.json
oct2017,OCT,resnet50,ResNet-50,seed44,PGD,16.0,0.0,1,results/oct2017/resnet50/robustness/seed44/robustness_attacks_main_max1024.json
oct2017,OCT,resnet101,ResNet-101,seed42,FGSM,0.1,0.9127725856697819,2,results/oct2017/resnet101/robustness/seed42/robustness_attacks_fine_max1024.json;results/oct2017/resnet101/robustness/seed42/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet101,ResNet-101,seed42,FGSM,0.15,0.8961578400830738,1,results/oct2017/resnet101/robustness/seed42/robustness_attacks_fine_max1024.json
