dataset,dataset_label,model,model_label,seed,epsilon_255,fgsm,pgd,attack_set_min,audited_envelope,adjusted_for_nonmonotonicity,max_pgd_rebound
oct2017,OCT,resnet34,ResNet-34,seed42,16.0,0.32849740932642485,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet34,ResNet-34,seed43,0.1,0.9077720207253887,0.37305699481865284,0.37305699481865284,0.37305699481865284,False,0.0
oct2017,OCT,resnet34,ResNet-34,seed43,0.15,0.8766839378238342,0.15129533678756477,0.15129533678756477,0.15129533678756477,False,0.0
oct2017,OCT,resnet34,ResNet-34,seed43,0.2,0.8487046632124352,0.061139896373056994,0.061139896373056994,0.061139896373056994,False,0.0
oct2017,OCT,resnet34,ResNet-34,seed43,0.25,0.8269430051813471,0.027979274611398965,0.027979274611398965,0.027979274611398965,False,0.0
oct2017,OCT,resnet34,ResNet-34,seed43,0.5,0.7989637305699482,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet34,ResNet-34,seed43,1.0,0.7658031088082902,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet34,ResNet-34,seed43,2.0,0.7264248704663212,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet34,ResNet-34,seed43,4.0,0.7077720207253886,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet34,ResNet-34,seed43,8.0,0.6642487046632124,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet34,ResNet-34,seed43,16.0,0.30569948186528495,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet34,ResNet-34,seed44,0.1,0.9044652128764278,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,0.0
oct2017,OCT,resnet34,ResNet-34,seed44,0.15,0.8681204569055037,0.1360332294911734,0.1360332294911734,0.1360332294911734,False,0.0
oct2017,OCT,resnet34,ResNet-34,seed44,0.2,0.8473520249221184,0.06645898234683281,0.06645898234683281,0.06645898234683281,False,0.0
oct2017,OCT,resnet34,ResNet-34,seed44,0.25,0.8317757009345794,0.03946002076843198,0.03946002076843198,0.03946002076843198,False,0.0
oct2017,OCT,resnet34,ResNet-34,seed44,0.5,0.7497403946002077,0.003115264797507788,0.003115264797507788,0.003115264797507788,False,0.0
oct2017,OCT,resnet34,ResNet-34,seed44,1.0,0.7144340602284528,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet34,ResNet-34,seed44,2.0,0.6905503634475597,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet34,ResNet-34,seed44,4.0,0.6656282450674974,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet34,ResNet-34,seed44,8.0,0.5867082035306335,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet34,ResNet-34,seed44,16.0,0.24714434060228452,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet50,ResNet-50,seed42,0.1,0.9100310237849017,0.32574974146845914,0.32574974146845914,0.32574974146845914,False,0.0
oct2017,OCT,resnet50,ResNet-50,seed42,0.15,0.8862461220268872,0.13857290589451912,0.13857290589451912,0.13857290589451912,False,0.0
oct2017,OCT,resnet50,ResNet-50,seed42,0.2,0.8728024819027922,0.08066184074457083,0.08066184074457083,0.08066184074457083,False,0.0
oct2017,OCT,resnet50,ResNet-50,seed42,0.25,0.8634953464322648,0.04239917269906929,0.04239917269906929,0.04239917269906929,False,0.0
oct2017,OCT,resnet50,ResNet-50,seed42,0.5,0.8541882109617374,0.005170630816959669,0.005170630816959669,0.005170630816959669,False,0.0
oct2017,OCT,resnet50,ResNet-50,seed42,1.0,0.8304033092037229,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet50,ResNet-50,seed42,2.0,0.750775594622544,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet50,ResNet-50,seed42,4.0,0.609100310237849,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet50,ResNet-50,seed42,8.0,0.4591520165460186,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet50,ResNet-50,seed42,16.0,0.28024819027921405,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet50,ResNet-50,seed43,0.1,0.8917793964620188,0.1331945889698231,0.1331945889698231,0.1331945889698231,False,0.0
oct2017,OCT,resnet50,ResNet-50,seed43,0.15,0.8678459937565036,0.04266389177939646,0.04266389177939646,0.04266389177939646,False,0.0
oct2017,OCT,resnet50,ResNet-50,seed43,0.2,0.8605619146722164,0.013527575442247659,0.013527575442247659,0.013527575442247659,False,0.0
oct2017,OCT,resnet50,ResNet-50,seed43,0.25,0.8605619146722164,0.005202913631633715,0.005202913631633715,0.005202913631633715,False,0.0
oct2017,OCT,resnet50,ResNet-50,seed43,0.5,0.8688865764828304,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet50,ResNet-50,seed43,1.0,0.8730489073881373,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet50,ResNet-50,seed43,2.0,0.8761706555671176,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet50,ResNet-50,seed43,4.0,0.8574401664932362,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet50,ResNet-50,seed43,8.0,0.2497398543184183,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet50,ResNet-50,seed43,16.0,0.2497398543184183,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet50,ResNet-50,seed44,0.1,0.8860103626943006,0.10984455958549223,0.10984455958549223,0.10984455958549223,False,0.0
oct2017,OCT,resnet50,ResNet-50,seed44,0.15,0.8580310880829015,0.03626943005181347,0.03626943005181347,0.03626943005181347,False,0.0
oct2017,OCT,resnet50,ResNet-50,seed44,0.2,0.8487046632124352,0.01865284974093264,0.01865284974093264,0.01865284974093264,False,0.0
oct2017,OCT,resnet50,ResNet-50,seed44,0.25,0.8404145077720208,0.008290155440414507,0.008290155440414507,0.008290155440414507,False,0.0
oct2017,OCT,resnet50,ResNet-50,seed44,0.5,0.8321243523316062,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,False,0.0
oct2017,OCT,resnet50,ResNet-50,seed44,1.0,0.8435233160621761,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet50,ResNet-50,seed44,2.0,0.8528497409326425,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet50,ResNet-50,seed44,4.0,0.8072538860103627,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet50,ResNet-50,seed44,8.0,0.5917098445595855,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet50,ResNet-50,seed44,16.0,0.24974093264248703,0.0,0.0,0.0,False,0.0
